global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
25300,0.000570,0.001109,0.001876,0.007082,0.000799,0.000776,0.000757,0.002270,0.001510,0.001390
25400,0.000562,0.001041,0.001872,0.006578,0.000787,0.000751,0.000767,0.002293,0.001548,0.001299
25500,0.000563,0.001009,0.001846,0.006972,0.000787,0.000772,0.000779,0.002288,0.001538,0.001369
25600,0.000560,0.001056,0.001859,0.007191,0.000793,0.000761,0.000743,0.002252,0.001487,0.001398
25700,0.000550,0.001055,0.001885,0.007297,0.000800,0.000759,0.000782,0.002291,0.001510,0.001373
25800,0.000558,0.001075,0.001845,0.007136,0.000806,0.000751,0.000757,0.002271,0.001517,0.001300
25900,0.000569,0.000984,0.001874,0.006887,0.000795,0.000742,0.000761,0.002243,0.001505,0.001441
26000,0.000557,0.001065,0.001795,0.006386,0.000800,0.000753,0.000779,0.002258,0.001521,0.001443
26100,0.000560,0.001023,0.001855,0.006478,0.000811,0.000764,0.000750,0.002286,0.001590,0.001469
26200,0.000588,0.001045,0.001859,0.006902,0.000788,0.000755,0.000758,0.002273,0.001541,0.001331
26300,0.000541,0.001019,0.001871,0.006680,0.000808,0.000751,0.000758,0.002274,0.001472,0.001287
26400,0.000550,0.001077,0.001866,0.007103,0.000789,0.000769,0.000753,0.002244,0.001491,0.001439
26500,0.000557,0.001037,0.001834,0.007206,0.000815,0.000758,0.000760,0.002286,0.001514,0.001395
26600,0.000574,0.001101,0.001857,0.007406,0.000806,0.000742,0.000760,0.002263,0.001496,0.001301
26700,0.000536,0.001022,0.001830,0.006569,0.000819,0.000750,0.000758,0.002259,0.001456,0.001388
26800,0.000558,0.001068,0.001864,0.006598,0.000799,0.000748,0.000751,0.002311,0.001523,0.001434
26900,0.000568,0.001022,0.001837,0.006167,0.000797,0.000740,0.000765,0.002263,0.001523,0.001340
27000,0.000559,0.001074,0.001889,0.006610,0.000816,0.000753,0.000750,0.002267,0.001523,0.001414
27100,0.000559,0.001015,0.001869,0.006588,0.000804,0.000749,0.000772,0.002274,0.001493,0.001299
27200,0.000541,0.001009,0.001862,0.006808,0.000780,0.000749,0.000747,0.002232,0.001500,0.001399
27300,0.000555,0.001141,0.001860,0.006675,0.000811,0.000729,0.000771,0.002276,0.001535,0.001405
27400,0.000573,0.001091,0.001828,0.006702,0.000786,0.000766,0.000758,0.002286,0.001551,0.001360
27500,0.000563,0.001097,0.001899,0.006808,0.000826,0.000757,0.000780,0.002272,0.001548,0.001257
27600,0.000561,0.001061,0.001865,0.007105,0.000822,0.000739,0.000738,0.002279,0.001534,0.001434
27700,0.000647,0.001038,0.001837,0.007108,0.000808,0.000755,0.000767,0.002281,0.001542,0.001412
27800,0.000596,0.001078,0.001840,0.007111,0.000819,0.000758,0.000769,0.002242,0.001515,0.001391
27900,0.000664,0.001022,0.001859,0.006565,0.000816,0.000751,0.000764,0.002283,0.001490,0.001404
28000,0.000574,0.001014,0.001811,0.006288,0.000790,0.000765,0.000751,0.002256,0.001563,0.001324
28100,0.000572,0.001048,0.001844,0.006388,0.000787,0.000754,0.000755,0.002279,0.001509,0.001340
28200,0.000572,0.001090,0.001862,0.006680,0.000804,0.000764,0.000762,0.002276,0.001589,0.001486
28300,0.000542,0.001120,0.001863,0.006770,0.000802,0.000757,0.000773,0.002283,0.001550,0.001380
28400,0.000553,0.001018,0.001866,0.006262,0.000801,0.000751,0.000759,0.002251,0.001497,0.001461
28500,0.000565,0.001002,0.001857,0.007410,0.000802,0.000771,0.000789,0.002276,0.001544,0.001446
28600,0.000554,0.001078,0.001867,0.007015,0.000795,0.000751,0.000744,0.002281,0.001543,0.001283
28700,0.000557,0.001092,0.001869,0.006676,0.000813,0.000739,0.000766,0.002263,0.001531,0.001409
28800,0.000556,0.001027,0.001851,0.006677,0.000790,0.000770,0.000772,0.002289,0.001476,0.001383
28900,0.000539,0.001015,0.001870,0.007233,0.000790,0.000745,0.000759,0.002294,0.001526,0.001411
29000,0.000560,0.001102,0.001869,0.006791,0.000794,0.000733,0.000782,0.002278,0.001522,0.001444
29100,0.000543,0.001052,0.001850,0.006907,0.000809,0.000762,0.000734,0.002276,0.001513,0.001356
29200,0.000554,0.001002,0.001834,0.007024,0.000797,0.000783,0.000776,0.002277,0.001547,0.001306
29300,0.000561,0.001045,0.001879,0.007431,0.000773,0.000747,0.000767,0.002278,0.001527,0.001364
29400,0.000557,0.001060,0.001869,0.007436,0.000808,0.000752,0.000765,0.002257,0.001536,0.001474
29500,0.000548,0.001017,0.001868,0.006673,0.000791,0.000738,0.000776,0.002289,0.001493,0.001412
29600,0.000566,0.001076,0.001858,0.007117,0.000795,0.000752,0.000776,0.002252,0.001564,0.001343
29700,0.000575,0.001161,0.001894,0.007250,0.000791,0.000765,0.000759,0.002284,0.001511,0.001388
29800,0.000572,0.001098,0.001843,0.006707,0.000804,0.000755,0.000750,0.002275,0.001485,0.001416
29900,0.000572,0.001027,0.001897,0.007030,0.000799,0.000765,0.000776,0.002278,0.001565,0.001427
30000,0.000571,0.001053,0.001882,0.006363,0.000807,0.000760,0.000787,0.002267,0.001448,0.001370
30100,0.000565,0.001049,0.001903,0.006809,0.000794,0.000746,0.000748,0.002272,0.001565,0.001359
30200,0.000562,0.001023,0.001906,0.006800,0.000823,0.000738,0.000751,0.002269,0.001493,0.001451
30300,0.000537,0.001027,0.001882,0.006671,0.000806,0.000749,0.000773,0.002271,0.001539,0.001394
30400,0.000588,0.001043,0.001866,0.006793,0.000786,0.000746,0.000753,0.002262,0.001525,0.001357
30500,0.000551,0.001002,0.001831,0.007127,0.000808,0.000755,0.000758,0.002282,0.001525,0.001388
30600,0.000570,0.001089,0.001877,0.007228,0.000807,0.000749,0.000765,0.002256,0.001547,0.001385
30700,0.000548,0.001042,0.001834,0.006589,0.000813,0.000762,0.000765,0.002267,0.001505,0.001330
30800,0.000570,0.001056,0.001885,0.006908,0.000805,0.000743,0.000789,0.002271,0.001487,0.001418
30900,0.000564,0.000979,0.001836,0.006465,0.000801,0.000736,0.000755,0.002279,0.001559,0.001286
31000,0.000572,0.001011,0.001836,0.006668,0.000803,0.000760,0.000785,0.002285,0.001504,0.001365
31100,0.000564,0.001032,0.001838,0.007084,0.000788,0.000782,0.000756,0.002245,0.001536,0.001395
31200,0.000557,0.001044,0.001859,0.006792,0.000827,0.000735,0.000749,0.002252,0.001528,0.001357
31300,0.000561,0.001017,0.001882,0.006597,0.000807,0.000736,0.000769,0.002271,0.001509,0.001487
31400,0.000580,0.000979,0.001838,0.006167,0.000810,0.000744,0.000758,0.002255,0.001531,0.001446
31500,0.000544,0.001065,0.001864,0.007007,0.000797,0.000754,0.000766,0.002267,0.001547,0.001254
31600,0.000563,0.001097,0.001843,0.006684,0.000796,0.000758,0.000770,0.002305,0.001470,0.001391
31700,0.000552,0.001058,0.001855,0.006292,0.000798,0.000749,0.000753,0.002266,0.001542,0.001409
31800,0.000562,0.001016,0.001877,0.005824,0.000804,0.000764,0.000776,0.002261,0.001475,0.001412
31900,0.000564,0.001044,0.001880,0.007328,0.000797,0.000752,0.000757,0.002258,0.001523,0.001436
32000,0.000565,0.001109,0.001842,0.006267,0.000778,0.000743,0.000766,0.002268,0.001514,0.001515
32100,0.000535,0.001069,0.001875,0.006472,0.000799,0.000747,0.000764,0.002280,0.001499,0.001306
32200,0.000545,0.001072,0.001842,0.006691,0.000790,0.000751,0.000770,0.002291,0.001502,0.001280
32300,0.000568,0.001087,0.001855,0.007427,0.000798,0.000759,0.000762,0.002270,0.001483,0.001354
32400,0.000558,0.000992,0.001845,0.006390,0.000796,0.000763,0.000756,0.002271,0.001539,0.001321
32500,0.000551,0.001115,0.001854,0.006501,0.000806,0.000757,0.000763,0.002270,0.001533,0.001303
32600,0.000554,0.001049,0.001850,0.006508,0.000811,0.000755,0.000761,0.002271,0.001524,0.001381
32700,0.000556,0.001045,0.001879,0.006787,0.000785,0.000755,0.000764,0.002241,0.001494,0.001421
32800,0.000556,0.001076,0.001817,0.006162,0.000799,0.000757,0.000775,0.002288,0.001471,0.001352
32900,0.000538,0.001083,0.001864,0.006697,0.000801,0.000751,0.000772,0.002264,0.001501,0.001384
33000,0.000575,0.001032,0.001863,0.006468,0.000809,0.000746,0.000759,0.002292,0.001524,0.001351
33100,0.000557,0.001047,0.001807,0.007109,0.000801,0.000740,0.000756,0.002293,0.001548,0.001417
33200,0.000578,0.001008,0.001867,0.007127,0.000808,0.000754,0.000766,0.002261,0.001546,0.001375
33300,0.000545,0.000985,0.001847,0.006264,0.000816,0.000758,0.000757,0.002285,0.001479,0.001456
33400,0.000551,0.001015,0.001840,0.007433,0.000797,0.000737,0.000767,0.002269,0.001479,0.001297
33500,0.000584,0.001007,0.001862,0.005961,0.000825,0.000752,0.000760,0.002259,0.001482,0.001427
33600,0.000556,0.001114,0.001862,0.007125,0.000818,0.000748,0.000756,0.002290,0.001523,0.001330
33700,0.000538,0.001071,0.001848,0.007114,0.000800,0.000761,0.000755,0.002268,0.001492,0.001445
33800,0.000551,0.001047,0.001839,0.006792,0.000818,0.000760,0.000753,0.002267,0.001530,0.001287
33900,0.000578,0.001017,0.001834,0.006792,0.000808,0.000751,0.000770,0.002301,0.001547,0.001416
34000,0.000548,0.001075,0.001839,0.007528,0.000796,0.000761,0.000747,0.002287,0.001530,0.001447
34100,0.000561,0.001067,0.001844,0.005843,0.000806,0.000756,0.000754,0.002299,0.001531,0.001367
34200,0.000559,0.001058,0.001870,0.007001,0.000798,0.000761,0.000767,0.002243,0.001524,0.001361
34300,0.000556,0.001078,0.001874,0.006280,0.000801,0.000755,0.000756,0.002266,0.001479,0.001473
34400,0.000555,0.001066,0.001840,0.006786,0.000793,0.000761,0.000756,0.002277,0.001532,0.001308
34500,0.000560,0.001069,0.001856,0.006389,0.000823,0.000739,0.000773,0.002284,0.001508,0.001395
34600,0.000547,0.001042,0.001875,0.006781,0.000801,0.000774,0.000737,0.002265,0.001486,0.001401
34700,0.000559,0.001053,0.001825,0.006506,0.000811,0.000732,0.000749,0.002295,0.001512,0.001308
34800,0.000572,0.000999,0.001838,0.007008,0.000817,0.000776,0.000784,0.002266,0.001507,0.001407
34900,0.000554,0.001151,0.001836,0.006804,0.000785,0.000766,0.000755,0.002277,0.001527,0.001425
35000,0.000545,0.001090,0.001868,0.006796,0.000794,0.000753,0.000773,0.002276,0.001485,0.001533
35100,0.000545,0.000985,0.001871,0.006914,0.000810,0.000755,0.000756,0.002251,0.001489,0.001463
35200,0.000536,0.001084,0.001861,0.006164,0.000806,0.000761,0.000773,0.002258,0.001477,0.001489
35300,0.000546,0.000996,0.001860,0.006385,0.000792,0.000767,0.000770,0.002247,0.001533,0.001324
35400,0.000554,0.001073,0.001851,0.007127,0.000813,0.000764,0.000767,0.002254,0.001520,0.001302
35500,0.000541,0.001032,0.001882,0.006802,0.000809,0.000735,0.000757,0.002243,0.001538,0.001429
35600,0.000565,0.001019,0.001843,0.006663,0.000784,0.000764,0.000760,0.002263,0.001546,0.001368
35700,0.000543,0.001053,0.001866,0.008640,0.000811,0.000752,0.000750,0.002288,0.001546,0.001416
35800,0.000563,0.001073,0.001876,0.007209,0.000804,0.000752,0.000769,0.002263,0.001531,0.001551
35900,0.000540,0.001079,0.001846,0.007024,0.000811,0.000752,0.000750,0.002257,0.001513,0.001431
36000,0.000567,0.001038,0.001866,0.006272,0.000797,0.000741,0.000755,0.002250,0.001553,0.001440
36100,0.000579,0.001025,0.001891,0.006689,0.000792,0.000745,0.000754,0.002282,0.001515,0.001312
36200,0.000556,0.000989,0.001851,0.006250,0.000813,0.000755,0.000758,0.002260,0.001517,0.001426
36300,0.000556,0.001065,0.001872,0.007307,0.000783,0.000752,0.000769,0.002245,0.001479,0.001515
36400,0.000568,0.001078,0.001824,0.006588,0.000803,0.000735,0.000785,0.002256,0.001550,0.001491
36500,0.000555,0.001035,0.001795,0.007118,0.000804,0.000743,0.000761,0.002292,0.001476,0.001447
36600,0.000562,0.001009,0.001907,0.006791,0.000793,0.000745,0.000736,0.002266,0.001559,0.001332
36700,0.000553,0.001067,0.001865,0.006570,0.000801,0.000751,0.000752,0.002277,0.001520,0.001403
36800,0.000520,0.001028,0.001833,0.006053,0.000810,0.000755,0.000763,0.002280,0.001508,0.001373
36900,0.000541,0.001031,0.001848,0.006478,0.000797,0.000748,0.000760,0.002247,0.001521,0.001465
37000,0.000568,0.001080,0.001854,0.006902,0.000807,0.000742,0.000764,0.002285,0.001532,0.001279
37100,0.000545,0.001030,0.001878,0.007010,0.000814,0.000767,0.000757,0.002273,0.001537,0.001368
37200,0.000557,0.001061,0.001893,0.007111,0.000826,0.000730,0.000742,0.002282,0.001478,0.001397
37300,0.000545,0.001017,0.001820,0.006387,0.000785,0.000773,0.000783,0.002273,0.001515,0.001422
37400,0.000547,0.001042,0.001846,0.006502,0.000794,0.000732,0.000761,0.002291,0.001537,0.001346
37500,0.000561,0.001024,0.001873,0.006672,0.000808,0.000752,0.000773,0.002283,0.001488,0.001417
37600,0.000554,0.001064,0.001832,0.006812,0.000801,0.000756,0.000749,0.002284,0.001480,0.001434
37700,0.000553,0.001052,0.001849,0.007234,0.000793,0.000734,0.000752,0.002258,0.001543,0.001372
37800,0.000566,0.001010,0.001854,0.006903,0.000806,0.000742,0.000788,0.002293,0.001486,0.001340
37900,0.000536,0.001049,0.001845,0.006276,0.000804,0.000771,0.000757,0.002288,0.001595,0.001369
38000,0.000536,0.001029,0.001848,0.006893,0.000798,0.000744,0.000758,0.002286,0.001477,0.001547
38100,0.000563,0.001052,0.001837,0.006177,0.000806,0.000752,0.000758,0.002242,0.001547,0.001415
38200,0.000549,0.001062,0.001899,0.006684,0.000811,0.000738,0.000761,0.002254,0.001497,0.001444
38300,0.000559,0.001020,0.001833,0.007532,0.000800,0.000740,0.000774,0.002248,0.001540,0.001324
38400,0.000555,0.001024,0.001833,0.007028,0.000787,0.000752,0.000780,0.002274,0.001563,0.001388
38500,0.000564,0.001048,0.001833,0.006696,0.000810,0.000757,0.000773,0.002269,0.001525,0.001339
38600,0.000542,0.001028,0.001900,0.006384,0.000793,0.000771,0.000777,0.002256,0.001499,0.001311
38700,0.000541,0.001039,0.001897,0.006778,0.000812,0.000767,0.000754,0.002275,0.001514,0.001459
38800,0.000566,0.001020,0.001865,0.006803,0.000803,0.000753,0.000762,0.002269,0.001531,0.001323
38900,0.000518,0.001030,0.001873,0.006693,0.000786,0.000768,0.000763,0.002287,0.001535,0.001310
39000,0.000565,0.000995,0.001855,0.006894,0.000814,0.000754,0.000766,0.002241,0.001497,0.001405
39100,0.000545,0.001088,0.001871,0.006714,0.000822,0.000754,0.000760,0.002246,0.001513,0.001352
39200,0.000559,0.001095,0.001858,0.006906,0.000788,0.000747,0.000769,0.002262,0.001531,0.001373
39300,0.000566,0.001066,0.001857,0.007182,0.000795,0.000752,0.000754,0.002275,0.001537,0.001422
39400,0.000554,0.001002,0.001830,0.006809,0.000815,0.000738,0.000764,0.002252,0.001507,0.001531
39500,0.000579,0.001062,0.001909,0.006705,0.000783,0.000752,0.000750,0.002275,0.001531,0.001503
39600,0.000587,0.001083,0.001855,0.006682,0.000813,0.000751,0.000758,0.002272,0.001498,0.001332
39700,0.000570,0.001017,0.001836,0.006702,0.000803,0.000745,0.000767,0.002315,0.001516,0.001347
39800,0.000559,0.001102,0.001828,0.007221,0.000819,0.000749,0.000774,0.002274,0.001581,0.001498
39900,0.000550,0.001091,0.001876,0.007629,0.000800,0.000746,0.000762,0.002256,0.001511,0.001406
40000,0.000535,0.001042,0.001833,0.006689,0.000803,0.000774,0.000748,0.002271,0.001462,0.001523
40100,0.000569,0.001118,0.001850,0.006914,0.000804,0.000739,0.000733,0.002258,0.001479,0.001357
40200,0.000544,0.001074,0.001884,0.006681,0.000811,0.000726,0.000752,0.002265,0.001522,0.001357
40300,0.000549,0.000996,0.001833,0.006472,0.000790,0.000747,0.000768,0.002288,0.001517,0.001479
40400,0.000533,0.001025,0.001871,0.007007,0.000798,0.000748,0.000753,0.002263,0.001519,0.001355
40500,0.000560,0.001021,0.001819,0.007014,0.000794,0.000743,0.000752,0.002266,0.001539,0.001475
40600,0.000557,0.001135,0.001854,0.007003,0.000797,0.000734,0.000768,0.002260,0.001533,0.001396
40700,0.000558,0.001105,0.001832,0.007548,0.000803,0.000769,0.000755,0.002256,0.001505,0.001450
40800,0.000534,0.001088,0.001835,0.006256,0.000788,0.000733,0.000804,0.002259,0.001498,0.001366
40900,0.000534,0.001113,0.001826,0.006373,0.000823,0.000770,0.000777,0.002266,0.001464,0.001354
41000,0.000564,0.001086,0.001871,0.006684,0.000799,0.000756,0.000751,0.002270,0.001537,0.001461
41100,0.000532,0.001110,0.001839,0.006790,0.000797,0.000761,0.000750,0.002253,0.001556,0.001312
41200,0.000566,0.001066,0.001852,0.007118,0.000799,0.000736,0.000787,0.002280,0.001594,0.001461
41300,0.000556,0.001054,0.001876,0.007315,0.000790,0.000741,0.000778,0.002273,0.001531,0.001420
41400,0.000568,0.001050,0.001833,0.007436,0.000796,0.000763,0.000754,0.002272,0.001495,0.001371
41500,0.000552,0.001065,0.001845,0.006499,0.000810,0.000748,0.000752,0.002287,0.001506,0.001503
41600,0.000555,0.001014,0.001862,0.006504,0.000784,0.000736,0.000753,0.002274,0.001485,0.001412
41700,0.000549,0.000990,0.001875,0.006489,0.000810,0.000735,0.000754,0.002266,0.001493,0.001297
41800,0.000539,0.001048,0.001840,0.006496,0.000824,0.000761,0.000760,0.002262,0.001561,0.001438
41900,0.000553,0.001021,0.001846,0.006179,0.000797,0.000750,0.000770,0.002277,0.001530,0.001354
42000,0.000549,0.001027,0.001903,0.006290,0.000808,0.000768,0.000744,0.002291,0.001522,0.001380
42100,0.000566,0.001021,0.001829,0.006779,0.000784,0.000753,0.000771,0.002302,0.001495,0.001335
42200,0.000555,0.001054,0.001854,0.006996,0.000819,0.000768,0.000770,0.002271,0.001507,0.001333
42300,0.000547,0.001037,0.001857,0.006906,0.000823,0.000743,0.000788,0.002233,0.001538,0.001310
42400,0.000546,0.000973,0.001813,0.007438,0.000800,0.000781,0.000751,0.002250,0.001493,0.001385
42500,0.000563,0.001065,0.001845,0.006666,0.000791,0.000741,0.000772,0.002265,0.001484,0.001356
42600,0.000568,0.001039,0.001860,0.006261,0.000783,0.000763,0.000758,0.002287,0.001534,0.001352
42700,0.000554,0.001030,0.001837,0.006994,0.000796,0.000756,0.000741,0.002290,0.001524,0.001389
42800,0.000574,0.001041,0.001887,0.006799,0.000810,0.000748,0.000779,0.002293,0.001510,0.001369
42900,0.000580,0.001090,0.001867,0.006261,0.000784,0.000764,0.000761,0.002253,0.001534,0.001387
43000,0.000560,0.001016,0.001891,0.007110,0.000800,0.000759,0.000739,0.002255,0.001528,0.001327
43100,0.000577,0.001036,0.001879,0.006701,0.000800,0.000751,0.000749,0.002274,0.001493,0.001438
43200,0.000557,0.001089,0.001883,0.007439,0.000797,0.000747,0.000786,0.002244,0.001483,0.001361
43300,0.000558,0.001071,0.001840,0.006665,0.000776,0.000752,0.000766,0.002266,0.001542,0.001251
43400,0.000549,0.001054,0.001863,0.007311,0.000815,0.000770,0.000762,0.002268,0.001564,0.001596
43500,0.000563,0.001024,0.001863,0.006906,0.000803,0.000746,0.000751,0.002259,0.001525,0.001463
43600,0.000545,0.001016,0.001831,0.007332,0.000807,0.000757,0.000753,0.002291,0.001509,0.001236
43700,0.000544,0.000987,0.001820,0.006800,0.000789,0.000763,0.000760,0.002271,0.001551,0.001364
43800,0.000527,0.001012,0.001863,0.006491,0.000786,0.000745,0.000776,0.002285,0.001532,0.001482
43900,0.000536,0.001023,0.001809,0.007118,0.000798,0.000753,0.000767,0.002298,0.001548,0.001432
44000,0.000545,0.000998,0.001866,0.007243,0.000805,0.000738,0.000753,0.002268,0.001541,0.001401
44100,0.000561,0.001041,0.001868,0.007310,0.000800,0.000769,0.000744,0.002254,0.001566,0.001347
44200,0.000556,0.001120,0.001891,0.006680,0.000804,0.000767,0.000746,0.002255,0.001512,0.001340
44300,0.000546,0.000976,0.001845,0.006378,0.000803,0.000769,0.000759,0.002253,0.001495,0.001406
44400,0.000548,0.001056,0.001847,0.006703,0.000791,0.000746,0.000769,0.002266,0.001522,0.001452
44500,0.000563,0.001049,0.001837,0.006797,0.000810,0.000773,0.000773,0.002274,0.001514,0.001363
44600,0.000549,0.001090,0.001882,0.006905,0.000790,0.000754,0.000745,0.002268,0.001547,0.001397
44700,0.000526,0.001078,0.001873,0.007412,0.000795,0.000755,0.000762,0.002289,0.001490,0.001414
44800,0.000559,0.001045,0.001847,0.006167,0.000799,0.000748,0.000768,0.002260,0.001536,0.001290
44900,0.000559,0.001044,0.001873,0.006594,0.000802,0.000754,0.000751,0.002272,0.001536,0.001429
45000,0.000548,0.001051,0.001866,0.006990,0.000784,0.000756,0.000772,0.002288,0.001502,0.001342
45100,0.000549,0.001042,0.001837,0.006811,0.000807,0.000750,0.000766,0.002302,0.001561,0.001256
45200,0.000530,0.001018,0.001854,0.006466,0.000780,0.000760,0.000737,0.002272,0.001484,0.001342
45300,0.000537,0.001049,0.001871,0.006919,0.000790,0.000757,0.000753,0.002279,0.001546,0.001378
45400,0.000552,0.001040,0.001866,0.006608,0.000809,0.000755,0.000748,0.002278,0.001515,0.001405
45500,0.000559,0.001054,0.001849,0.007195,0.000787,0.000757,0.000778,0.002274,0.001522,0.001369
45600,0.000571,0.001017,0.001839,0.007003,0.000810,0.000747,0.000763,0.002279,0.001523,0.001411
